experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,meta_predicted_best,meta_convergence_score
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,18.250227,4.697491,1102.828003,4191739.000000,1.149412,1.147804,4.181427,973145,15.48,10,False,False,ReLU,MAX_EPOCHS,17.72459984,17.72459984,12.73294544,9,1.000000,False,"[""92.00708771"", ""38.26509094"", ""35.52516556"", ""33.42401886"", ""26.15603065"", ""23.73334694"", ""21.96594429"", ""19.64385605"", ""19.26862335"", ""17.72459984""]",1,4,0,5,DB4WaveletV3AELG,lt_fcast,16,20.92891628,0.22747070
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,200.000000,34.311673,6475.380371,66596680.000000,10.436222,6.905639,81.755157,973145,14.88,10,False,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,4,0,5,DB4WaveletV3AELG,lt_fcast,16,199.26382303,0.99631912
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.561075,3.578765,923.690613,3492784.750000,0.926379,0.828198,2.255892,1042255,15.26,10,False,False,ReLU,MAX_EPOCHS,16.67622566,16.67622566,12.80602264,9,1.000000,False,"[""96.85292053"", ""33.55557632"", ""30.95344353"", ""27.16464424"", ""24.39759445"", ""22.88358879"", ""21.34893799"", ""19.71677971"", ""17.72627449"", ""16.67622566""]",1,30,0,3,DB4WaveletV3AELG,eq_bcast,16,20.59624270,0.21265484
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,14.968893,3.443531,899.073181,3410327.750000,0.891246,0.802821,2.149971,1042255,15.38,10,False,False,ReLU,MAX_EPOCHS,15.80670643,15.80670643,11.81028175,9,1.000000,False,"[""78.90960693"", ""31.29164886"", ""32.24185562"", ""26.55174446"", ""24.36818123"", ""21.47057724"", ""19.41712570"", ""17.66683960"", ""16.83510780"", ""15.80670643""]",1,30,0,3,DB4WaveletV3AELG,eq_bcast,16,19.15231957,0.24271214
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.215017,3.548374,911.997925,3456458.500000,0.911968,0.834342,2.261232,1042255,15.39,10,False,False,ReLU,MAX_EPOCHS,15.76496315,15.76496315,11.71886730,9,1.000000,False,"[""90.69367218"", ""32.55306625"", ""25.89433479"", ""28.96041489"", ""24.40211868"", ""22.03680229"", ""19.51371193"", ""17.81361580"", ""17.19646072"", ""15.76496315""]",1,30,0,3,DB4WaveletV3AELG,eq_bcast,16,20.40852721,0.22502702
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.441682,3.504515,911.478638,3483608.000000,0.913384,0.830819,2.287474,1044825,15.37,10,False,False,ReLU,MAX_EPOCHS,16.94662285,16.94662285,12.90900421,9,1.000000,False,"[""102.72747040"", ""40.87355042"", ""30.97079659"", ""30.56191635"", ""24.61359596"", ""23.31738663"", ""21.64722252"", ""20.51409531"", ""18.47181702"", ""16.94662285""]",1,30,0,5,DB4WaveletV3AELG,eq_bcast,16,20.72406044,0.20173825
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,16.212692,3.948066,1001.449768,3758610.250000,0.992781,0.869855,2.215137,1044825,15.16,10,False,False,ReLU,MAX_EPOCHS,16.41897392,16.41897392,12.17496967,9,1.000000,False,"[""68.15317535"", ""29.79990578"", ""31.51534271"", ""25.76566505"", ""23.70981979"", ""21.99834633"", ""20.98911858"", ""19.19515800"", ""16.94321823"", ""16.41897392""]",1,30,0,5,DB4WaveletV3AELG,eq_bcast,16,19.53225684,0.28659350
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.234615,3.815749,955.289307,3617481.750000,0.976804,0.918439,2.671538,1044825,15.25,10,False,False,ReLU,MAX_EPOCHS,17.77766609,17.77766609,12.74799824,9,1.000000,False,"[""104.36244202"", ""41.75347137"", ""30.88798141"", ""33.47522736"", ""25.30795288"", ""25.01517868"", ""21.25044250"", ""20.75901604"", ""18.78660774"", ""17.77766609""]",1,30,0,5,DB4WaveletV3AELG,eq_bcast,16,21.78900428,0.20878205
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,16.213844,3.776040,945.960144,3585496.500000,0.971172,0.912801,2.641876,1003855,15.29,10,False,False,ReLU,MAX_EPOCHS,17.05301857,17.05301857,12.99243164,9,1.000000,False,"[""108.64915466"", ""39.92150879"", ""36.62308884"", ""31.64671707"", ""26.08676910"", ""24.26330948"", ""22.60097122"", ""20.53658295"", ""18.16970634"", ""17.05301857""]",1,15,0,3,DB4WaveletV3AELG,lt_bcast,16,21.07717732,0.19399302
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.458268,3.469965,907.114197,3446882.500000,0.909545,0.824300,2.253909,1003855,15.38,10,False,False,ReLU,MAX_EPOCHS,16.67189789,16.67189789,12.40742683,9,1.000000,False,"[""105.29284668"", ""43.14506531"", ""32.21964264"", ""32.11454391"", ""25.17198944"", ""23.66330719"", ""20.91625404"", ""19.65542030"", ""17.55457878"", ""16.67189789""]",1,15,0,3,DB4WaveletV3AELG,lt_bcast,16,20.89705983,0.19846609
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.945925,3.785937,960.516724,3658770.750000,0.964220,0.871446,2.346610,1003855,15.58,10,False,False,ReLU,MAX_EPOCHS,15.83241272,15.83241272,12.23167896,9,1.000000,False,"[""102.92544556"", ""39.03825378"", ""35.25085068"", ""30.82841301"", ""25.85968018"", ""25.21768570"", ""21.46991730"", ""19.21983910"", ""17.47787857"", ""15.83241272""]",1,15,0,3,DB4WaveletV3AELG,lt_bcast,16,21.77094222,0.21152148
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,16.229671,3.845215,952.621399,3574766.750000,0.980360,0.930465,2.719059,1006425,15.24,10,False,False,ReLU,MAX_EPOCHS,17.26867485,17.26867485,12.86201000,9,1.000000,False,"[""90.31200409"", ""34.93042755"", ""32.56249237"", ""28.68350220"", ""25.45705223"", ""25.33863258"", ""21.94787025"", ""18.97287178"", ""18.23948860"", ""17.26867485""]",1,15,0,5,DB4WaveletV3AELG,lt_bcast,16,21.96630481,0.24322686
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,16.224745,3.732980,946.263977,3591349.000000,0.966088,0.889971,2.473082,1006425,15.56,10,False,False,ReLU,MAX_EPOCHS,17.63354492,17.63354492,12.94300747,9,1.000000,False,"[""84.23795319"", ""32.12794876"", ""34.75600433"", ""27.71880722"", ""24.92733955"", ""23.92198372"", ""21.18904877"", ""19.48245049"", ""18.56172180"", ""17.63354492""]",1,15,0,5,DB4WaveletV3AELG,lt_bcast,16,20.29438235,0.24091733
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.693781,3.924385,975.299927,3682772.750000,1.004521,0.949125,2.827303,1006425,15.26,10,False,False,ReLU,MAX_EPOCHS,18.19036484,18.19036484,13.31167793,9,1.000000,False,"[""83.71166229"", ""33.11822891"", ""37.23833084"", ""28.55538940"", ""25.66860390"", ""25.75481224"", ""21.51260948"", ""19.51950455"", ""18.82390213"", ""18.19036484""]",1,15,0,5,DB4WaveletV3AELG,lt_bcast,16,20.94191640,0.25016725
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.533231,3.501545,918.240784,3512289.750000,0.915812,0.814559,2.189860,980815,15.43,10,False,False,ReLU,MAX_EPOCHS,17.67637825,17.67637825,12.81921101,9,1.000000,False,"[""93.94366455"", ""35.46746826"", ""31.35549164"", ""29.70185661"", ""24.89040947"", ""23.24858475"", ""21.00521660"", ""19.24263573"", ""17.76492882"", ""17.67637825""]",1,6,0,3,DB10WaveletV3AELG,eq_fcast,16,20.98655100,0.22339506
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.918365,3.679181,935.058411,3539762.500000,0.949945,0.875354,2.458904,980815,15.48,10,False,False,ReLU,MAX_EPOCHS,16.75374794,16.75374794,12.55645752,9,1.000000,False,"[""86.99593353"", ""32.75900650"", ""33.57116699"", ""28.54445648"", ""24.73802948"", ""23.75120735"", ""20.72729111"", ""18.90983391"", ""17.67889404"", ""16.75374794""]",1,6,0,3,DB10WaveletV3AELG,eq_fcast,16,20.36365178,0.23407590
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,14.938207,3.352334,892.207153,3428063.750000,0.878833,0.782421,2.109900,980815,15.58,10,False,False,ReLU,MAX_EPOCHS,15.82152557,15.82152557,12.26726437,9,1.000000,False,"[""102.24121857"", ""37.33269501"", ""31.46531296"", ""30.31891251"", ""24.83748436"", ""23.25924110"", ""20.32090759"", ""19.06863403"", ""17.01508522"", ""15.82152557""]",1,6,0,3,DB10WaveletV3AELG,eq_fcast,16,20.79157069,0.20335801
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.461753,3.502067,919.136597,3492975.750000,0.913690,0.814017,2.157081,983385,15.52,10,False,False,ReLU,MAX_EPOCHS,16.99587822,16.99587822,13.34231377,9,1.000000,False,"[""93.96955109"", ""36.00254822"", ""29.49390030"", ""28.16438103"", ""23.88777733"", ""22.50122261"", ""21.70380211"", ""20.17796898"", ""19.03643990"", ""16.99587822""]",1,6,0,5,DB10WaveletV3AELG,eq_fcast,16,20.41021554,0.21720031
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,16.134045,3.677131,956.159607,3690664.000000,0.956286,0.866986,2.459278,983385,15.67,10,False,False,ReLU,MAX_EPOCHS,18.18275833,18.18275833,13.34617901,9,1.000000,False,"[""82.31871796"", ""31.84814453"", ""35.94327927"", ""27.49472237"", ""24.85789871"", ""23.13228226"", ""21.77202606"", ""21.84177589"", ""18.52190399"", ""18.18275833""]",1,6,0,5,DB10WaveletV3AELG,eq_fcast,16,19.85913625,0.24124691
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.056711,3.400516,893.470520,3389381.500000,0.888521,0.796826,2.137909,983385,15.38,10,False,False,ReLU,MAX_EPOCHS,16.17615128,16.17615128,12.68269444,9,1.000000,False,"[""79.33320618"", ""31.04248428"", ""32.04965591"", ""27.10036659"", ""24.49137688"", ""22.45088005"", ""19.84882545"", ""17.97458076"", ""16.84961319"", ""16.17615128""]",1,6,0,5,DB10WaveletV3AELG,eq_fcast,16,20.02500956,0.25241649
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.380871,3.479777,912.650513,3488868.500000,0.908411,0.809935,2.187321,970575,15.37,10,False,False,ReLU,MAX_EPOCHS,17.01516342,17.01516342,12.46459579,9,1.000000,False,"[""108.24341583"", ""46.65681076"", ""35.68447113"", ""35.78687668"", ""27.53825760"", ""24.54366112"", ""22.26940536"", ""20.32560539"", ""18.38837433"", ""17.01516342""]",1,4,0,3,DB10WaveletV3AELG,lt_fcast,16,21.51518585,0.19876669
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,16.785767,3.867602,973.949890,3692094.500000,1.000191,0.951980,2.805531,970575,15.96,10,False,False,ReLU,MAX_EPOCHS,17.75562668,17.75562668,13.27513313,9,1.000000,False,"[""104.60498047"", ""48.28517914"", ""34.55011368"", ""33.01330185"", ""26.25930977"", ""25.14032364"", ""21.80250359"", ""20.76056480"", ""18.91911697"", ""17.75562668""]",1,4,0,3,DB10WaveletV3AELG,lt_fcast,16,22.05696088,0.21085957
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,18.235224,4.519416,1071.763062,3923868.000000,1.126548,1.094740,3.358596,970575,15.80,10,False,False,ReLU,MAX_EPOCHS,17.99855995,17.99855995,13.06961823,9,1.000000,False,"[""101.72988129"", ""46.01184082"", ""37.11135101"", ""33.06035233"", ""26.44161606"", ""23.72077370"", ""22.11830521"", ""20.13814163"", ""18.69949150"", ""17.99855995""]",1,4,0,3,DB10WaveletV3AELG,lt_fcast,16,20.70457175,0.20352498
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,16.896255,4.042308,993.792236,3728555.500000,1.025552,0.993516,3.039150,973145,16.60,10,False,False,ReLU,MAX_EPOCHS,17.80210304,17.80210304,12.96148586,9,1.000000,False,"[""88.69346619"", ""37.95676041"", ""37.73806000"", ""30.25965309"", ""25.76936150"", ""23.88981819"", ""22.85181999"", ""20.80181313"", ""19.76598740"", ""17.80210304""]",1,4,0,5,DB10WaveletV3AELG,lt_fcast,16,21.00731518,0.23685302
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,17.826090,4.306957,1044.104980,3930496.000000,1.087299,1.076684,3.450359,973145,15.37,10,False,False,ReLU,MAX_EPOCHS,18.23743439,18.23743439,13.78771019,9,1.000000,False,"[""86.47673035"", ""39.44475174"", ""37.45416260"", ""31.41660309"", ""25.16284561"", ""23.18964195"", ""25.67638779"", ""20.95912933"", ""21.34192085"", ""18.23743439""]",1,4,0,5,DB10WaveletV3AELG,lt_fcast,16,20.42031725,0.23613656
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,17.664501,4.176342,1026.429199,3898917.250000,1.065922,1.028527,3.153758,973145,15.20,10,False,False,ReLU,MAX_EPOCHS,18.86880684,18.86880684,14.21007919,9,1.000000,False,"[""106.12998199"", ""48.68647385"", ""35.70316315"", ""36.17302322"", ""27.34676552"", ""24.96260262"", ""23.63758659"", ""22.46170807"", ""19.86881256"", ""18.86880684""]",1,4,0,5,DB10WaveletV3AELG,lt_fcast,16,21.83287723,0.20571828
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.153912,3.452011,899.351746,3414444.000000,0.897974,0.802051,2.165643,1042255,15.54,10,False,False,ReLU,MAX_EPOCHS,16.60305214,16.60305214,12.98555565,9,1.000000,False,"[""94.13980103"", ""33.17755127"", ""32.12367630"", ""27.16627693"", ""24.21418571"", ""22.46015167"", ""20.99245834"", ""19.23303986"", ""17.13654900"", ""16.60305214""]",1,30,0,3,DB10WaveletV3AELG,eq_bcast,16,20.08217608,0.21332291
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.326980,3.480232,913.662537,3458059.750000,0.906820,0.798298,2.109635,1042255,15.22,10,False,False,ReLU,MAX_EPOCHS,16.20792389,16.20792389,12.20987988,9,1.000000,False,"[""85.12657928"", ""32.94726181"", ""33.36739349"", ""27.25036621"", ""24.64905167"", ""23.38275909"", ""20.84422493"", ""19.20191002"", ""17.92440605"", ""16.20792389""]",1,30,0,3,DB10WaveletV3AELG,eq_bcast,16,20.47051216,0.24047145
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.302444,3.557672,916.508545,3449459.750000,0.915812,0.828146,2.219334,1042255,15.58,10,False,False,ReLU,MAX_EPOCHS,15.76836300,15.76836300,12.13555813,9,1.000000,False,"[""94.69422913"", ""33.97340393"", ""26.63192749"", ""29.07837296"", ""23.50471115"", ""22.12773132"", ""20.12442589"", ""18.54148483"", ""17.55131340"", ""15.76836300""]",1,30,0,3,DB10WaveletV3AELG,eq_bcast,16,20.26926399,0.21404962
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,17.467278,4.460268,1082.183228,3999116.000000,1.095610,0.994230,2.634506,1044825,15.41,10,False,False,ReLU,MAX_EPOCHS,16.89793015,16.89793015,12.37474632,9,1.000000,False,"[""88.32020569"", ""36.24221802"", ""29.84999657"", ""29.03096390"", ""24.53508759"", ""22.26704407"", ""20.55830574"", ""18.24549103"", ""17.69109917"", ""16.89793015""]",1,30,0,5,DB10WaveletV3AELG,eq_bcast,16,20.21814679,0.22891870
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,16.028601,3.631294,944.443359,3605490.000000,0.947293,0.848086,2.325349,1044825,15.31,10,False,False,ReLU,MAX_EPOCHS,18.15478325,19.12984467,15.12887287,8,1.053708,False,"[""79.04547119"", ""31.21610832"", ""35.52552414"", ""26.36153793"", ""23.92055893"", ""21.97226906"", ""20.64231491"", ""18.74751091"", ""18.15478325"", ""19.12984467""]",1,30,0,5,DB10WaveletV3AELG,eq_bcast,16,19.00526286,0.24043456
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.344904,3.477450,909.863892,3478770.000000,0.907018,0.821141,2.247122,1044825,15.84,10,False,False,ReLU,MAX_EPOCHS,16.60843658,16.60843658,12.61307907,9,1.000000,False,"[""92.59259796"", ""35.73250580"", ""32.34560013"", ""29.55605698"", ""25.68586731"", ""23.84455681"", ""20.73425865"", ""19.13244247"", ""17.78781128"", ""16.60843658""]",1,30,0,5,DB10WaveletV3AELG,eq_bcast,16,21.64659526,0.23378322
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.678538,3.522184,917.546326,3494915.500000,0.922854,0.835543,2.281404,1003855,15.86,10,False,False,ReLU,MAX_EPOCHS,17.35013008,17.35013008,12.60346603,9,1.000000,False,"[""101.45468140"", ""39.52896881"", ""33.71061325"", ""30.89946556"", ""25.35378265"", ""23.97126007"", ""21.68979263"", ""20.16646576"", ""18.19463539"", ""17.35013008""]",1,15,0,3,DB10WaveletV3AELG,lt_bcast,16,21.13942260,0.20836321
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.702112,3.555282,922.447876,3523330.000000,0.927740,0.841510,2.334175,1003855,15.54,10,False,False,ReLU,MAX_EPOCHS,17.48926163,17.48926163,12.52457333,9,1.000000,False,"[""95.07252502"", ""36.56492996"", ""33.28050232"", ""28.74382973"", ""24.96183777"", ""23.90750885"", ""20.75547981"", ""20.80715942"", ""18.25731850"", ""17.48926163""]",1,15,0,3,DB10WaveletV3AELG,lt_bcast,16,21.13466840,0.22230048
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.513995,3.638896,930.680115,3530482.750000,0.932504,0.842762,2.273695,1003855,15.43,10,False,False,ReLU,MAX_EPOCHS,15.87006569,15.87006569,12.34682083,9,1.000000,False,"[""100.53554535"", ""36.78982544"", ""34.18335724"", ""29.54834175"", ""25.09714317"", ""24.35785866"", ""21.34590340"", ""19.11813927"", ""17.45419502"", ""15.87006569""]",1,15,0,3,DB10WaveletV3AELG,lt_bcast,16,21.09114445,0.20978794
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,16.803713,3.912908,980.433167,3725665.500000,1.006440,0.940561,2.745198,1006425,15.88,10,False,False,ReLU,MAX_EPOCHS,18.38352776,18.38352776,13.32310486,9,1.000000,False,"[""113.26782990"", ""46.72904205"", ""32.10451508"", ""33.10436630"", ""25.89228058"", ""24.69647598"", ""23.40384865"", ""20.63642693"", ""19.59608269"", ""18.38352776""]",1,15,0,5,DB10WaveletV3AELG,lt_bcast,16,21.67995284,0.19140433
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.326567,3.486200,917.806152,3484679.750000,0.907558,0.803594,2.104828,1006425,15.46,10,False,False,ReLU,MAX_EPOCHS,15.97854042,15.97854042,12.35104942,9,1.000000,False,"[""81.83917999"", ""32.37042999"", ""34.37662506"", ""27.51298714"", ""24.59723282"", ""22.27819443"", ""19.86508942"", ""18.59584236"", ""17.51192284"", ""15.97854042""]",1,15,0,5,DB10WaveletV3AELG,lt_bcast,16,19.76019780,0.24145156
wavelet_v3aelg_trendaelg_study_m4_r1,DB10_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB10WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.407361,3.559097,929.191040,3507956.000000,0.919202,0.820594,2.195903,1006425,15.36,10,False,False,ReLU,MAX_EPOCHS,15.75247002,15.75247002,11.94570732,9,1.000000,False,"[""76.28682709"", ""31.79750061"", ""35.93833542"", ""27.99551392"", ""25.24310303"", ""23.77311325"", ""20.77070999"", ""18.96500969"", ""17.58073044"", ""15.75247002""]",1,15,0,5,DB10WaveletV3AELG,lt_bcast,16,20.38628371,0.26723203
wavelet_v3aelg_trendaelg_study_m4_r1,DB20_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB20WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,16.051266,3.621219,942.429871,3604739.750000,0.946719,0.850170,2.324518,980815,15.51,10,False,False,ReLU,MAX_EPOCHS,18.34589195,18.34589195,12.70372105,9,1.000000,False,"[""97.32614899"", ""35.93196487"", ""33.26747894"", ""29.33877945"", ""24.91080093"", ""24.09948921"", ""21.55961990"", ""20.36924171"", ""19.32947350"", ""18.34589195""]",1,6,0,3,DB20WaveletV3AELG,eq_fcast,16,21.04027403,0.21618316
wavelet_v3aelg_trendaelg_study_m4_r1,DB20_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB20WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.782497,3.786334,954.363159,3561630.750000,0.959270,0.869823,2.347074,980815,15.42,10,False,False,ReLU,MAX_EPOCHS,15.80923939,15.80923939,11.98878288,9,1.000000,False,"[""82.10587311"", ""31.99864769"", ""32.67224884"", ""28.29879951"", ""24.67470741"", ""22.35833168"", ""20.60707283"", ""18.36004829"", ""17.25080872"", ""15.80923939""]",1,6,0,3,DB20WaveletV3AELG,eq_fcast,16,19.92556448,0.24268135
